artist_id,artist,track_name,release_date,popularity,track_id,album_id,external_id,explicit,is_local,tiktok_video_count,lyrics,location_mention,names_of_location,count
2IK173RXLiCSQ8fhDlAb3s,Adekunle Gold,High,2021-09-03,55,7l8VNas2HcqyvsvOSjXDQt,1aGAwIFTyyw5YlbspR0mq9,High,False,False,1310000,"""High""

Love is not enough
Baby come to me molowo
Love me or you hate me
E no mean, no mess with me mologo
Hennessy 250
Ko ma lo ni titi
Giuseppe Zanotti inna Maserati
AG baby easy
Fine boy like Wizzy
You wan kill somebody
Pelu sweet melody

Normally ojojumo la n saye
Luckily molowo ti mo fe na

Me I just want to be high
Be high
Be high
Me I just want to be high
Be high
Be high
Me I just want to be high

Be high
I just want to be high
Be high
(I just want to be high)

For this party
Let's get naughty
Can't call mummy
Can't call daddy
Vision blurry
Words are slurry
Watimagbo, watimagbo
The sky is falling

Wake up and jump start
I go chop you like oha
Come be my Oga
I can't get away from this thing
I love the way you gat me feeling
Omo mailo baby girl no leave me
Malo

Normally ojojumo la n saye
Luckily molowo ti mo fe na

Me I just want to be high
Be high
Be high
Me I just want to be high
Be high
Be high
Me I just want to be high

Be high
I just want to be high
Be high
(I just want to be high)",no,,0.0
2IK173RXLiCSQ8fhDlAb3s,Adekunle Gold,High,2022-02-04,60,4G11wDzAKuCFqApL4g3ixC,3b5r0ZryUlByiw2byA2IKn,Catch Me If You Can,False,False,1310000,"""High""

Love is not enough
Baby come to me molowo
Love me or you hate me
E no mean, no mess with me mologo
Hennessy 250
Ko ma lo ni titi
Giuseppe Zanotti inna Maserati
AG baby easy
Fine boy like Wizzy
You wan kill somebody
Pelu sweet melody

Normally ojojumo la n saye
Luckily molowo ti mo fe na

Me I just want to be high
Be high
Be high
Me I just want to be high
Be high
Be high
Me I just want to be high

Be high
I just want to be high
Be high
(I just want to be high)

For this party
Let's get naughty
Can't call mummy
Can't call daddy
Vision blurry
Words are slurry
Watimagbo, watimagbo
The sky is falling

Wake up and jump start
I go chop you like oha
Come be my Oga
I can't get away from this thing
I love the way you gat me feeling
Omo mailo baby girl no leave me
Malo

Normally ojojumo la n saye
Luckily molowo ti mo fe na

Me I just want to be high
Be high
Be high
Me I just want to be high
Be high
Be high
Me I just want to be high

Be high
I just want to be high
Be high
(I just want to be high)",no,,0.0
4JM1zsVj1pt38Q8mhv5teI,Young Jonn,Dada (feat. Davido) [Remix],2022-04-28,59,2IBrgYf3Hjw16c6oNwkZ9M,0tqiftjjP81odLWXCrhmUD,Dada (feat. Davido) [Remix],True,False,12200,"""Dada""

(It's Young Jonn, the wicked producer)

In everythin', I want her more (Shuperu)
I dey your door and I no go commot (Uh-uh)
My medicine, my Paracetamol
Baby, on God, I no go jade s'ita mo
Kilon wa soh?
See, my antenna, girl, e don scatter
Omo, I wanna know, know your parol
See my eye wella, girl, e don red
(Jiggy)

Only you fit do me dada (Dada), dada (Dada), dada (Dada)
And I no go fit deny her (Deny her), deny her (Deny her), deny her (Deny her)
Kilon wa soh?
See, my antenna, girl, e don scatter (Oh lo-lo)
Omo, I wanna know, know your parol
See my eye wella, girl, e don red

Ah, you're the 'magination everyday, ahn-ahn
Girl, I wanna see your face again
I see lovin' in your eyes, uh-huh
I see magic in your waist line
Huh-uh, skin tight mini
Shey kin fi si? (Oh lo-lo)
Girl, your body language, so pe ""oun yun mi""
Special feelin', style na horny
And you give me reason to change my way

Only you fit do me dada (Dada), dada (Dada), dada (Dada)
And I no go fit deny her (Deny her), deny her (Deny her), deny her (Deny her)
Kilon wa soh?
See, my antenna, girl, e don scatter
Omo, I wanna know, know your parol
See my eye wella, girl, e don red

In everythin', I want her more (Shuperu)
I dey your door and I no go commot (Uh-uh)
My medicine, my Paracetamol
Baby, on God, I no go jade s'ita mo
Kilon wa soh?
See, my antenna, girl, e don scatter
Omo, I wanna know, know your parol
See my eye wella, girl, e don red
(Jiggy)

Only you fit do me dada (Dada), dada (Dada), dada (Dada)
And I no go fit deny her (Deny her), deny her (Deny her), deny her (Deny her)
Kilon wan soh?
See, my antenna, girl, e don scatter (Oh lo-lo)
Omo, I wanna know, know your parol
See my eye wella, girl, e don red
(Jiggy)

Only you fit do me dada (Dada), dada (Dada), dada (Dada)
And I no go fit deny her (Deny her), deny her (Deny her), deny her (Deny her)
Kilon wan soh?
See, my antenna, girl, e don scatter (Oh lo-lo)
Omo, I wanna know, know your parol
See my eye wella, girl, e don red
(It's STG)
(Chocolate)",no,,0.0
3tVQdUvClmAT7URs9V3rsp,Wizkid,Mood (feat. BNXN),2021-08-27,66,6jdTkoEaer7XNGSblczoSu,6bCs4XCCkm9cTwlswlu0VD,Made In Lagos: Deluxe Edition,False,False,109000,"""Mood""
(feat. Buju)

[Buju:]
I'm in the big mood
Girl I dey feel you
Something wey come cooli my body tell me will you do
I'm in the big mood
Girl I dey feel you
Something wey come cooli my body tell me will you do
Make we go dey sempe
But some liquor dey do me jeje
Get somethings wey dey bother my head, I swear
Naa you dey cool my stress, oh yeah
Make we go dey sempe
But some liquor dey do me jeje
Get somethings wey dey bother my head, I swear
Na you dey cool my stress, oh yeah

[WizKid:]
I'm in the big mood
Girl I dey feel you
I know say all cost pass money but as e wan do
I'm in the big mood
Girl I dey want you
Na only you wey fit cooli my body nobody but you

Every night I go dey rock your body o
Baby girl we go dey no solo o
Nobody fit tell me to leave my baby o
Bend every night e fit turn to baby o
Me and you when you wake up, girl you splashing on me o
Girl look like sweat all on me o
Like the design you be dripping on me o
Maybe that's why I no fit leave yeah

[Buju:]
I'm in the big mood
Girl I dey feel you
Something wey come cooli my body tell me will you do
I'm in the big mood
Girl I dey feel you
Something wey come cooli my body tell me will you do
Make we go dey sempe
But some liquor dey do me jeje
Get somethings wey dey bother my head, I swear
Na you dey cool my stress, oh yeah
Make we go dey sempe
But some liquor dey do me jeje
Get somethings wey dey bother my head, I swear
Na you dey cool my stress, oh yeah

[WizKid:]
Baby baby girl you know
When the money don dey shey show say na starboy, big wiz, big daddy enter the show
We no dey mind person omo we just come here mind our own
A gbomo wa but a ma gbomo lo
Omo like 20 standard yo
We no dey mind person
We never kill person o

Every night I go dey rock your body o
Baby girl we go dey no solo o
Nobody fit tell me to leave my baby o
Bend every night e fit turn to baby o
Me and you when you wake up, girl you splashing on me o
Girl look like sweat all on me o
Like the design you be dripping on me o
Maybe that's why I no fit leave yeah

[Buju:]
I'm in the big mood
Girl I dey feel you
Something wey come cooli my body tell me will you do
I'm in the big mood
Girl I dey feel you
Something wey come cooli my body tell me will you do
Make we go dey sempe
But some liquor dey do me jeje
Get somethings wey dey bother my head, I swear
Na you dey cool my stress, oh yeah
Make we go dey sempe
But some liquor dey do me jeje
Get somethings wey dey bother my head, I swear
Na you dey cool my stress, oh yeah",no,,0.0
5yOvAmpIR7hVxiS6Ls5DPO,Omah Lay,Godly,2020-11-20,53,33dN3Nd9aRz4nzha4oIGnX,2hYF39ZoQ7zf9bXHi0Qe9n,What Have We Done,False,False,90200,"""Godly""

Maad
Uhh uhhh uhh uhhhhh (Woouu)
Omah Lay (Woouu)

Kpa kpai play boy now (Ooohh)
Kill a boy now

I don't wanna huh! (Hmm)
I don't wanna huh! (Hmmhmm...hmm...hmm)
Live my life for you (Youuu)
Live my life for you
All over the news hmm
All over the news hmm
Only God na him know the kind of thing I do
The kind of thing we do do

Men I thank god I godly
And say God no ungodly
Oluwa na him comfort me
When this people dey come body me
Men I thank God I Godly (Gon gon gon)
Say God no ungodly (Gon gon gon ahhh)
Oluwa na him comfort me
When this people dey come body me (Dey come)

It's why I Jaye sometimes
Nna Nna Nna Nna Na (Ahhhhh!)
A little Henny and ice
Nna Nna Nna Nna na
Make I fit cool my mind
Nna Nna Nna Nna na (Ahhhh!)
Make I live this life ahaha
Nna Nna Nna Nna na (Uuuyeee ye)

(Neni neni seni chechee)
Ohh Omah Lay (Woouu)
Omah Lay (Woouu)
OO kill a boy nooo ooo

Make I play you my cassette o
Anything you sell is a market o
Try to dey look from my aspect o
You dey loud am I dey handset o uuuhh
Me I no fit drag shine
Oluwa na him be my Kainji Dam
Me I no dey try reconnect the light
I just want Charlie Boy dey make Charlie Boy dey

Men I thank God I godly (Gon gon gon)
And say God no ungodly (Gon gon gon)
Oluwa na him comfort me (Oluwa na him na)
When this people dey come body me (Dey come)
Men I thank God I Godly (Gon gon gon)
Say God no ungodly (Gon gon gon)
Oluwa na him comfort me
When this people dey come body me (Dey come)

It's why I Jaye sometimes
Nna Nna Nna Nna Na (Ahhhhh!)
A little Henny and ice
Nna Nna Nna Nna na
Make I fit cool my mind
Nna Nna Nna Nna na (Ahhhh!)
I just want to live this life ahaha
(I just want to live this life)
Nna Nna Nna Nna na (Uuuyeee ye)
",yes,Kanji dam,1.0
46pWGuE3dSwY3bMMXGBvVS,Rema,Ginger Me,2020-06-19,43,5HKFXkUZGiYknm8fhFkpPE,1jwl8CeCjoM1aJDcJ7lCmx,Ginger Me,False,False,72100,"""Ginger Me""

Another banger

Girli na your love wey dey ginger me
You dey give me the love and the energy
Only you wey dey high me like Hennessy

Girli na your love wey dey ginger me
You dey give me the love and the energy
Only you wey dey give me melody

Yeah
This love me I never see before
Baby ooo
This love me I never feel before
Baby ooo
This kind girl wey I never see before
I go America
Go London
Me I never see before
Hmm baby ooo
Sweeter than Fanta hmm hmm hmm
Coca-Cola oya hmm hmm hmm
Sweeti my belle hmm hmm hmm
Omoge no go give me Jedi Jedi oo
Born plenty baby baby ooo
I no go do you Johnny Johnny ooo
Baby ooo
Hmm hmmm
Na you you you you
Wey dey make me dey do do do do
Na you you you
Wey dey make me dey do do do do
Na you wey I choose choose choose choose choose
You dey make me dey do do do do
I dey do like Mumu
I dey do like mumu
I dey do like mumu
Ye mogbe ooo

Girli na your love wey dey ginger me
You dey give me the love and the energy
Only you wey dey high me like Hennessy

Girli na your love wey dey ginger me
You dey give me the love and the energy
Only you wey dey give me melody

Omoge na you I go fight for
Omoge na you
Say na you I go die for you
I no get motor but na you I dey ride for (hmmm)
When I dey sing
Say na you I dey sing for
My baby dance
Make you move for the dance floor
Omoge shey no be you dey form for
Whine slow buggy down low
Na the first time
Wey I dey in love in ooo
E be like drug wey dey make me slow
Anywhere you go
I go follow you go
Mogbe oo
Monica hmm Monica ehh
Monica haa Monica
Hello Monica come my way
Never let go
Hmmm
She say who be folake?
Haaa me I no know
Me I no fit do you enimanimo
Girl even if I be bad commando

Girli na your love wey dey ginger me
You dey give me the love and the energy
Only you wey dey high me like Hennessy

Girli na your love wey dey ginger me
You dey give me the love and the energy
Only you wey dey give me melody
",yes,"London, America",2.0
3tVQdUvClmAT7URs9V3rsp,Wizkid,Ginger (feat. Burna Boy),2020-10-29,68,51mLQ3w7yR7vjdSTFLWaY5,6HpMdN52TfJAwVbmkrFeBN,Made In Lagos,False,False,12000,"""Ginger""
(feat. Burna Boy)

If you want make I ginger give me the kokoro
Ma ko je bi jollof
Anywhere I go
Je kan mo pe mo ma gbomo lo
No dey do like bolo

If you want make I ginger give me the kokoro
Ma ba o je bi jollof
Come make I
Come make I show you my kponono
No dey do like bolo
Oh yeah

Yeah yeah
Make I touch your body
Make I rub, make I love, make I rub
Make I touch up pon it
Make I rub around it
Say like a lotion
Imma rub imma rub
Imma rub upon it
Like fine wine, say you sweet when you whine it
Me I no fit leave when you whine it
As long as you we go dey
Omo na me go pay
(Yeah)

We go dey, We go dey
We go dey nice
If we enter the place I go dey nice
I go freaky freaky freaky
I go rewind
Say na me go be the DJ
Omo feel nice ooo
Say my party no dey stop til the daylight
Before you run go dey shayo
Make you think twice
If smoke you wan smoke say we dey tight
Omo ma lo go
Say we live nice
Yeah yeah

If you want make i ginger give me the kokoro
Ma ko je bi jollof
Anywhere I go
Je kan mo pe mo ma gbomo lo
No dey do like bolo

If you want make I ginger give me the kokoro
Ma ba'e je bi jollof
Come make I
Come make I show you my kponono
No dey do like bolo
Oh yeah yeah

O ye ke da mo

I be making money
Living reckless
La le yi ema damo
Iwo ni kan ni ololufe mi
Omo wa ja lo (Ja lo)
If them try oo
If them try talk
Them go so na
Them go go down

We go dey, We go dey
We go dey nice
If we enter the place I go dey nice
I go freaky freaky freaky
I go rewind
Say na me go be the DJ
Omo feel nice ooo
Say my party no dey stop til the daylight
Before you run go dey shayo
Make you think twice
If smoke you wan smoke say we dey tight
Omo ma lo go
Say we live nice
Yeah yeah

If you want make I ginger give me the kokoro
Ma ko je bi jollof
Anywhere I go
Je kan mo pe mo ma gbomo lo
No dey do like bolo

If you want make I ginger give me the kokoro
Ma ba'e je bi jollof
Come make I
Come make I show you my kponono
No dey do like bolo
Oh yeah yeah

If you want make I ginger
Give me the kokoro
Ma ko je bi ogbono
Ma bo je bi jollof
Tell me what I cannot do for your love
Olopa go carry all of us
If they carried deuces
I no wan talk
I no go respond even if you injure
Cos you know your vibes just dey give me ginger
I go make you whine when I put in yuh
If you know my style
I dey see the future
I no be babalawo me I just be singer",no,,0.0
4zSFP72igZmzWSRpK7AepF,AV,Big Thug Boys,2021-06-04,0,5dFSwQk7dEGgccEpyzqskS,33XnJkxrpCyni7MnbnZPCj,Big Thug Boys,True,False,489900,"[Intro]
Ladies and Gentlemen
AV

[Verse 1]
If you get a woman, hold am tight o
Me and my guys we dey for bike oo
Na her location dey for mind o
If you live your woman she go off pant o
No be lie o
We go use the raba blind her eyes o
Me and my guys we no Dey smile o
Big thug boys we no Dey lie o

[Chorus]
Big thug boys we no dey fear nobody
And you see wahala we get am full for body
Only one thing we no dey like na police
One wrong move you turn to my enemy
So makе u no try me
Oya na

[Post-Chorus]
The thing dey hit mе like kpongo (kpongo)
Abegi bring another shayo oshe o
Take your lady to the Condo (condo)
If we dey hit her she dey shout mogbe o
Odo mukere muke
Magbele mukere muke oho
Magbele mufere mufe o

[Verse 2]
We dey wear coat we dey wear ice o
All of our enemies dem broke die o
No competition no denial
Una be shitters we be lions
Say we dey fly high mehn we never fly low
If we dey move we no dey fear go slow
No competition no denial
Una be shitters we be lions

[Chorus]
Big thug boys we no dey fear nobody
And you see wahala we get am full for body
Only one thing we no dey like na police
One wrong move you turn to my enemy
So make u no try me
Oya na

[Post-Chorus]
The thing dey hit me like kpongo (kpongo)
Abegi bring another shayo oshe o
Take your lady to the Condo (condo)
If we dey hit her she dey shout mogbe o
Odo mukere muke
Magbele mukere muke oho
Magbele mufere mufe o hu
The thing dey hit me like kpongo (kpongo)
Abegi bring another shayo oshe o
Take your lady to the Condo (condo)
If we dey hit her she dey shout mogbe o
Odo mukere muke
Magbele mukere muke oho
Magbele mufere mufe o hu",no,,0.0
1X6cBGnXpEpN7CmflLKmLV,Kizz Daniel,Lie,2021-08-05,51,5jVpi3fFf5OGAZ5bpe4Bhy,5R3HMJSiNPlGeNSfLFsgOH,Lie,False,False,1500000,"""Lie""

Everybody know say omo me I no dey lie
Everybody know ah ah
Know say omo me I no dey lie (ah ah)
Korporate o

Girl I don't really care about your body type (eh)
What really matter na your vibe
I be the one for you, one for you
Korporate o, korporate o
Don't really have to be the one to go
Ain't nobody fine like you
Girl I be the one for you, one for you (Korporate o)

And I feel like I've known you my whole life
Feel like I need you in my life
Nobody fit tell me otherwise
Please baby would you be mine
I feel like I've known you my whole life
Feel like I need you in my life
Nobody fit tell me otherwise
Every, every, everybody know say
Omo me I no dey lie

Mama mia é, ma mama mia
Mama mia é, ma mama mia
Mama mia é, ma mama mia
Everybody know say, omo me I no dey lie
Mama mia é, ma mama mia
Mama mia é, ma mama mia
Mama mia é, ma mama mia
Every, every, everybody know say omo me I no dey lie

Pick up, pick up, pick up my call
Bami soro, bami soro
Girl I be the one for you, one for you (korporate o)
My body on you, your body on me
Sweet pass shitor
Baby na your hands I dey, simple because

And I feel like I've known you my whole life
Feel like I need you in my life
Nobody fit tell me otherwise
Please baby would you be mine
I feel like I've known you my whole life
Feel like I need you in my life
Nobody fit tell me otherwise
Every, every, everybody know say
Omo me I no dey lie

Mama mia é, ma mama mia
Mama mia é, ma mama mia
Mama mia é, ma mama mia
Everybody know say, omo me I no dey lie
Mama mia é, ma mama mia
Mama mia é, ma mama mia
Mama mia é, ma mama mia
Every, every, everybody know say omo me I no dey lie

Everybody know say, omo me I no dey lie
Everybody know say, omo me I no dey lie",no,,0.0
72Z2AhMKpxZjLNnPMyinUE,Skiibii,Baddest Boy,2021-11-12,42,3t7hYVVDzf1VDUz0pu5Zy1,7yxdgb3JrIfoNbJTY6f8jP,Baddest Boy,True,False,1100000,"""Baddest Boy""

Oh-ah
Woah-woah-whoa, wah
Escala, ayy, yah-yah

Long time, long time
I dey mad over you
Took me long time to get over you (get over you)
Now, I don man up
Now, I don strong
Now, I get chicks wey dem dey for London
Now, I'm on chills
Now, I don know when I get the fine things
When I get the

Baddest boy
Emi gan biggest boy
Now, I chikkylaka in my toy
Fine boy l'omo gan
Shey you no dey see say I no get joy
Now, I no get joy
Look am, dem dey call me baddest boy
Ahh, baddest boy, yeah-yeah
Baddest boy (baddest boy)
Emi gan biggest boy
Now, I chikkylaka in my toy
Fine boy l'omo gan
Shey you no dey see say I no get joy
Now, I no get joy
Look am, dem dey call me baddest boy
Ahh, baddest boy, yeah-yeah

Shey you no dey fear face?
Shey you say you get craze?
Because I gentle, you wan dey take space
Shey you know I get taste? (huh-uh-uh)
You go chop
Nigerian koboko
Straight from Magodo
O ma ki'gbe ""mor'ogo""
Giddem, giddem, slow-slow

Baddest boy
Emi gan biggest boy
Now, I chikkylaka in my toy
Fine boy l'omo gan
Shey you no dey see say I no get joy
Now, I no get joy
Look am, dem dey call me baddest boy
Ahh, baddest boy, yeah-yeah
Baddest boy (baddest boy)
Emi gan biggest boy (biggest boy)
Now, I chikkylaka in my toy
Fine boy l'omo gan
Shey you no dey see say I no get joy
Now, I no get joy
Look am, dem dey call me baddest boy
Ahh, baddest boy, yeah-yeah

You go chop
Nigerian koboko
Straight from Magodo (Magodo)
O ma ki'gbe ""mor'ogo""
Giddem, giddem, slow-slow
Skiibii Mayana",yes,"Nigeria, Magoda, London",5.0
2LiqbH7OhqP0yuaG8VL1wJ,Black Sherif,Kwaku the Traveller,2022-03-30,56,7pXNFEzqeZB8rIbcFtYTop,4ftrG1ro4ObsbNDKkYaZBR,Kwaku the Traveller,True,False,2140000,"""Kwaku The Traveller""

Yeah
Kwaku Killa don't lie when I say I did it, I did it (I did it, I did it)
Big stacks big cash my way but still I fumbled it (fumbled it)
Under one minute (one minute)
Still I can't believe (can't believe)
But I can't blame myself for this shit
I knew mandem was born for this shit
Of course I fucked up
Who never fuck up hands in the air, no hands?
Still I can't believe (can't believe)
She know what I mean (what I)
I was young what you expect from me?
It is what it is
But I keep going on
More like a rolling stone (rolling stone)
'Cause I have no stopping time
Can't nobody stop a man
Oh I keep going on
More like a rolling stone
'Cause I have no stopping time
Can't nobody stop a man (yeah)
No, I go dey run my race
I'm gonna keep my pace
'Cause I really have no one to blame when I fall again
I can't stand this pain
I can't watch me fail
So anytime you pray
Remember my name

Remember you know a traveler
The name is Kwaku the hustler
He's been far away chasing guallala
I'll be back again bro, meka menan
I swear on my life
I can't wait to be back
I know you miss me I know
Remember you know a traveler
The name is Kwaku the hustler
He's been far away chasing guallala
I'll be back again bro, meka menan
I swear on my life
I can't wait to be back
I know you miss me I know

They say, when it's on then it's on (then it's on)
You can't stop 'til it's done (then it's on)
Sika dam na meebɔ
Abranteɛ aa masi soɔ (eeeey)
Cigarette si mano
Ntampe nkoa na meetwe (maba)
Cigarette si mano
Cigarette si mano
When it's on then it's on (then it's)
I can't stop 'til it's done (then it's on)
Sika dam na meebɔ
Abrantie aa masi soɔ eeeey
Cigarette si mano
Ntampe nkoa na meetwe
Cigarette si mano
Cigarette si mano

Nti daaaaa (nti daaaaa)
You'll see me on the roadside (mayɛ fine)
Talking to the most high, high, high, high

Remember you know a traveler
The name is Kwaku the hustler
He's been far away chasing guallala
I'll be back again bro, meka menan
I swear on my life
I can't wait to be back
I know you miss me I know
Remember you know a traveler
The name is Kwaku the hustler
He's been far away chasing guallala
I'll be back again bro, meka menan
I swear on my life
I can't wait to be back
I know you miss me I know",no,,0.0
2IK173RXLiCSQ8fhDlAb3s,Adekunle Gold,Sinner,2021-07-09,53,3k6Y1ESBwF1low4hHsY4wu,1kpkSvYRz40cdD1GvfN7OJ,Sinner,False,False,65900,"""Sinner""
(feat. Lucky Daye)

Loving you be my greatest sin
Said I was done but see I'm here
You don't make it easy rara
To stay away from yawa

Sheba o Sheba
Girl, you make me a sinner
Sheba O Sheba
No make me pull the trigger
Never say never
Know I can do whatever
For Sheba oh be mine
Don't wanna be a sore loser, no

Drunk on your potion
Can feel my lips burning
Losing composure
Can feel my face drowning
Seems so irrational
Ready to risk it all
If I can't have you, nobody can
Tell me how can I get my mind off you (Oh sheba)
I cannot take my hands off you
Tell me how, I cannot get my eyes off you oh

Sheba o Sheba
Girl, you make me a sinner
Sheba O Sheba
No make me pull the trigger
Never say never
Know I can do whatever
For Sheba oh be mine
Don't wanna be a sore loser, no

You're such a rush
My baby, slow down, come find your love
I'm hoping you see me
Come serve it up
Love it when you stir it up
That body belong on TV
Oo this feeling I can't hide
You feeling up my mind
And I just don't know why

Sheba o Sheba
Girl, you make me a sinner
Sheba O Sheba
No make me pull the trigger
Never say never
You know I can do whatever
For Sheba o Sheba
Don't wanna be a sore loser, no, no

Yeah-yeah, yeah-yeah, yeah-yeah, yeah-yeah, yeah-yeah
No, yeah
Uba
",no,,0.0
1E5hfn5BduN2nnoZCJmUVG,Victony,Jolene,2022-05-06,0,19WpswuyqY3PCBkdGDHvVD,12iai3p96UYvcrDqlvvKFE,Outlaw,False,False,112000,"""Jolene""

Jolene
No dey do like this
I go call police
If you no go gree yah yah
Jolene
No dey do like this
I go call police
If you no go gree yah yah

Oh keep it shaking
(Elelele)
Jolie you be my faraday
When it's shaking
E dey gimme light, I nah fi explain
Keep on shaking ah
Belema, beledaya belebaya

Make I lick your kulikuli one time oh
Kulikuli one time
Girl you dey do me do me one kine oh
Do me do me one kine
Lick your kulikuli one time oh
Kulikuli one time
Cos you dey do me do me one kine oh
Do me do me one kine oh yah yah yah

Jolene
No dey do like this
I go call police
If you no go gree yah yah
Jolene
No dey do like this
I go call police
If you no go gree yah yah

Your element e be chikato
Make I call you eminado
Make you call ebelebe
Make we run am moslado
Your element e be chikato
Make I call you eminado
Make you call ebelebe
Make we run am moslado

Make I lick your kulikuli one time oh
Kulikuli one time
Girl you dey do me do me one kine oh
Do me do me one kine
Lick your kulikuli one time oh
Kulikuli one time
Cos you dey do me do me one kine oh
Do me do me one kine oh yah yah yah

Jolene
No dey do like this
I go call police
If you no go gree yah yah
Jolene
No dey do like this
I go call police
If you no go gree yah yah
Jolene
No dey do like this
I go call police
If you no go gree yah yah
Jolene
No dey do like this
I go call police
If you no go gree yah yah",no,,0.0
3wcj11K77LjEY1PkEazffa,Burna Boy,B. D’OR (feat. Wizkid),2021-12-14,60,3ketN3dth18vSJ1T3HIztN,2Nwv16YY4xo8Jm4TVm54i9,B. D’OR (feat. Wizkid),False,False,7827,"""B. D'OR""
(feat. Wizkid)

Omo guy, wetin dey sup, wetin dey sup na?
I dey outside, I dey outside
Yeah-yeah
One man, two man
Three, e don kpenkelemes

Kpenkelemes
Con dey move like a disco
Won ni ki ma lo latan
I be boss, I be actor
So they for give me Ballon D'or
Oya come take a picture
Rorayo ayo n kpayan
Oya follow my instructions

Won nle mi bo, won nle mi bo
Won nle mi bo o
Won nle mi bo, won nle mi bo
Won nle mi bo o

Kpenkelemes
Come dey smoke cannabis
Doctor say make I pop one of this
Make me fly like say I'm Aladdin
Come bring some kind melodies
Omo Messi self no do passa this
So many things inside of my jeans
I swear down e be things, e be things

Kpenkelemes
Con dey move like a disco
Won ni ki ma lo latan
I be boss, I be actor
So they for give me Ballon D'or
Oya come take a picture
Rorayo ayo n kpayan
Oya follow my instructions

Oh, Lord of mercy
I dey with one wey dey call me Messi
I dey for shitta, she go fly come check me
I never see person wey fit money impress me
All of the things she dey do, she dey test me
I dey with kele wey for back, I dey pressing
The one I carry come don dey suspect me
She call me small body, big engine, oh-ah
On my number, she calling on (mogbe oh)
Anytime wey she wan give me loving ah (mogbe oh)
And like flat tire, me go pump it up (mogbe oh)
And every other day na she dey turn me on
Say me I still dey make her come the more
As soon as we reach house, we dey kponkriyon
Walahi I forget say her guy dey for there
See omo, omo mo ti kpenkelemesi oh

Kpenkelemes
Con dey move like a disco
Won ni ki ma lo latan
I be boss, I be actor
So they for give me Ballon D'or
Oya come take a picture
Rora yo ayo n kpa iyan
Oya follow my instructions

Won nle mi bo, won nle mi bo
Won nle mi bo o
Won nle mi bo, won nle mi bo
Won nle mi bo o
Won nle mi bo, won nle mi bo
Won nle mi bo o
Won nle mi bo, won nle mi bo
Won nle mi bo o
",yes,shtta,1.0
3ZpEKRjHaHANcpk10u6Ntq,Ayra Starr,Bloody Samaritan,2021-08-06,66,1OoPhcM78evXIxjmSzCnmf,0AjdvP8p42lwSzmN0PpwJv,19 & Dangerous,True,False,435000,"""Bloody Samaritan""

(London...)

I'm feeling vibes on vibes
I'm a ticking dynamite
I'll blow your candlelight
You know I'm just that type
No oh, dem no fit kill my vibe (No, no)
Dem no fit kill my vibe
Dem no fit kill
Dem no fit kill
Dem no fit kill my

A wise man said, ""Follow the stars""
There you shall find a piece of advice
If you hate your enemies, enemies shine
If you're not a friend of me, enter the light
'Cause you can never kill my vibe
Got here with no sacrifices
Everything once taken, still had to make it
Vibe killer, me I no go take shit (Ay)

Vibe killer, bloody Samaritan
Protect my energy from your bad aura
Na my pastor say I be my healer
Everything I desire, I go receive
My rhythm, flow like a river
If you get yawa, come on, go and sit down
I go just para, comot my jigga
I go just dey, follow my dreams

I'm feeling vibes on vibes (I'm feeling vibes)
I'm a ticking dynamite (I'm a ticking dy—)
I'll blow your candlelight (I'll blow your can—)
You know I'm just that type (That type)
No oh, dem no fit kill my vibe
Dem no fit kill my vibe
You no fit kill
You no fit kill
You no fit kill my vibe

I see you watching my stories
I see you gauging my lifestyle
I see you watching my movements
This bad bitch bad every day (This bad bitch bad every day)
I no dey look your face
Badman bad everyday
Get on your knees and pray
'Til you regain your faith

Vibe killer, bloody Samaritan
Protect my energy from your bad aura
Na my pastor say I be my healer
Everything I desire, I go receive
My rhythm, flow like a river
If you get yawa, come on, go and sit down
I go just para, comot my jigga
I go just dey, follow my dreams

I'm feeling vibes on vibes (I'm feeling vibes)
I'm a ticking dynamite (I'm a ticking dy—)
I'll blow your candlelight (I'll blow your can—)
You know I'm just that type (That type)
No oh, dem no fit kill my vibe
Dem no fit kill my vibe (Oh, oh, oh, oh, oh, oh-ah)
You no fit kill
You no fit kill
You no fit kill my vibe",yes,london,1.0
